통계연도,구명,동명,세대수,인구수,남자인구수,여자인구수,행정동코드
stats_yr,sigungu_nm,epmndn_nm,hshld_cnt,popl_cnt,popl_cnt_m,popl_cnt_f,admdong_cd
2000,종로구,종로5.6가동,2980,8329,4295,4034,1111063000
2000,종로구,이화동,4434,12237,6036,6201,1111064000
2000,종로구,혜화동,4759,12153,6036,6117,1111065000
2000,종로구,명륜3가동,3380,7806,4189,3617,1111066000
2000,종로구,창신1동,3616,9116,4776,4340,1111067000
2000,종로구,창신2동,4793,13391,6871,6520,1111068000
2000,종로구,창신3동,3049,9437,4777,4660,1111069000
2000,종로구,숭인1동,2960,8239,4244,3995,1111070000
2000,종로구,숭인2동,3560,8794,4480,4314,1111071000
2000,중구,계,53964,144074,72353,71721,1114000000
2000,중구,소공동,626,1817,950,867,1114052000
2000,중구,회현동,3151,7600,3960,3640,1114054000
2000,중구,명동,1183,3336,1523,1813,1114055000
2000,중구,필동,2007,5033,2603,2430,1114057000
2000,중구,장충동,2920,6989,3483,3506,1114058000
2000,중구,광희동,2793,6563,3347,3216,1114059000
2000,중구,을지로동,979,2055,1124,931,1114060500
2000,중구,신당1동,4022,10413,5309,5104,1114061000
2000,중구,신당2동,5930,16039,7956,8083,1114062000
2000,중구,신당3동,6657,18346,9085,9261,1114063000
2000,중구,신당4동,5926,17403,8540,8863,1114064000
2000,중구,신당5동,4845,12889,6587,6302,1114065000
2000,중구,신당6동,4500,12982,6419,6563,1114066000
2000,중구,황학동,3837,10326,5308,5018,1114067000
2000,중구,중림동,4588,12283,6159,6124,1114068000
2000,용산구,계,90547,248794,123677,125117,1117000000
2000,용산구,후암동,7442,20313,10215,10098,1117051000
2000,용산구,용산2가동,5210,15390,7652,7738,1117052000
2000,용산구,남영동,3232,7010,3763,3247,1117053000
2000,용산구,청파1동,6784,19068,9702,9366,1117054000
2000,용산구,청파2동,3611,8343,3935,4408,1117055000
2000,용산구,원효로1동,2815,7356,3755,3601,1117056000
2000,용산구,원효로2동,5583,15862,7805,8057,1117057000
2000,용산구,효창동,3818,11209,5637,5572,1117058000
2000,용산구,용문동,2764,7903,3996,3907,1117059000
2000,용산구,한강로1동,1852,4765,2384,2381,1117060000
2000,용산구,한강로2동,2543,6158,3146,3012,1117061000
2000,용산구,한강로3동,2380,6450,3253,3197,1117062000
2000,용산구,이촌1동,8126,25354,12407,12947,1117063000
2000,용산구,이촌2동,3643,10369,5126,5243,1117064000
2000,용산구,이태원1동,3779,10005,4903,5102,1117065000
2000,용산구,이태원2동,4902,14022,6837,7185,1117066000
2000,용산구,한남1동,5446,14314,7245,7069,1117067000
2000,용산구,한남2동,4152,10195,4964,5231,1117068000
2000,용산구,서빙고동,4473,13599,6690,6909,1117069000
2000,용산구,보광동,7992,21109,10262,10847,1117070000
2000,성동구,계,119842,342508,173244,169264,1120000000
2000,성동구,왕십리1동,5157,14972,7553,7419,1120051000
2000,성동구,왕십리2동,5800,16566,8397,8169,1120052000
2000,성동구,도선동,3886,10599,5343,5256,1120053000
2000,성동구,마장동,8859,26184,13219,12965,1120054000
2000,성동구,사근동,4824,12861,6623,6238,1120055000
2000,성동구,행당1동,5804,15785,7879,7906,1120056000
2000,성동구,행당2동,9483,29572,14617,14955,1120057000
2000,성동구,응봉동,4381,13605,6738,6867,1120058000
2000,성동구,금호1가동,4766,14205,7139,7066,1120059000
2000,성동구,금호2가동,4760,13379,6668,6711,1120060000
2000,성동구,금호3가동,6217,17775,8770,9005,1120061000
2000,성동구,금호4가동,5247,15095,7593,7502,1120062000
2000,성동구,옥수1동,5055,13790,7039,6751,1120063000
2000,성동구,옥수2동,6356,18909,9197,9712,1120064000
2000,성동구,성수1가1동,6705,19495,10113,9382,1120065000
2000,성동구,성수1가2동,7439,21033,10761,10272,1120066000
2000,성동구,성수2가1동,8144,23025,11959,11066,1120067000
2000,성동구,성수2가3동,3661,9736,5114,4622,1120069000
2000,성동구,송정동,5855,15432,8034,7398,1120072000
2000,성동구,용답동,7443,20490,10488,10002,1120079000
2000,광진구,계,137934,393055,197922,195133,1121500000
2000,광진구,노유1동,6520,18429,9377,9052,1121584500
2000,광진구,노유2동,7779,23346,11733,11613,1121584600
2000,광진구,화양동,7552,22282,11189,11093,1121571000
2000,광진구,군자동,11032,33597,16811,16786,1121573000
2000,광진구,중곡1동,4193,11480,5735,5745,1121574000
2000,광진구,중곡2동,9470,24622,12176,12446,1121575000
2000,광진구,중곡3동,8920,26382,13190,13192,1121576000
2000,광진구,중곡4동,9644,28585,14244,14341,1121577000
2000,광진구,능동,10872,34528,17105,17423,1121578000
2000,광진구,구의1동,10006,27563,14037,13526,1121585000
2000,광진구,구의2동,10031,30644,15327,15317,1121586000
2000,광진구,구의3동,9719,29540,15040,14500,1121587000
2000,광진구,광장동,5583,13979,7198,6781,1121581000
2000,광진구,자양1동,6270,17447,9050,8397,1121582000
2000,광진구,자양2동,11181,25721,12960,12761,1121583000
2000,광진구,자양3동,9162,24910,12750,12160,1121584000
2000,동대문구,계,136644,382122,193672,188450,1123000000
2000,동대문구,신설동,3397,9404,4804,4600,1123051000
2000,동대문구,용두1동,5776,14396,7446,6950,1123052000
2000,동대문구,용두2동,4292,11025,5656,5369,1123053000
2000,동대문구,제기1동,5600,15397,7823,7574,1123054000
2000,동대문구,제기2동,5494,13958,7208,6750,1123055000
2000,동대문구,전농1동,5802,16241,8354,7887,1123056000
2000,동대문구,전농2동,2907,7494,3831,3663,1123057000
2000,동대문구,전농3동,7049,22325,11142,11183,1123058000
2000,동대문구,전농4동,5355,15193,7683,7510,1123059000
2000,동대문구,답십리1동,3916,11400,5788,5612,1123060000
2000,동대문구,답십리2동,5043,15742,7969,7773,1123061000
2000,동대문구,답십리3동,2832,8541,4307,4234,1123062000
2000,동대문구,답십리4동,5493,16392,8292,8100,1123063000
2000,동대문구,답십리5동,3988,11233,5748,5485,1123064000
2000,동대문구,장안1동,6720,19383,9776,9607,1123065000
2000,동대문구,장안2동,5713,16559,8427,8132,1123066000
2000,동대문구,장안3동,3567,10305,5383,4922,1123067000
2000,동대문구,장안4동,5668,17122,8684,8438,1123068000
2000,동대문구,청량리1동,5533,16802,8518,8284,1123069000
2000,동대문구,청량리2동,3743,9848,4958,4890,1123070000
2000,동대문구,회기동,5076,12880,6357,6523,1123071000
2000,동대문구,휘경1동,7190,18482,9279,9203,1123072000
2000,동대문구,휘경2동,6967,20098,10010,10088,1123073000
2000,동대문구,이문1동,6047,15588,7826,7762,1123074000
2000,동대문구,이문2동,7954,19997,10111,9886,1123075000
2000,동대문구,이문3동,5522,16317,8292,8025,1123076000
2000,중랑구,계,153386,459255,231171,228084,1126000000
2000,중랑구,면목1동,8525,24532,12367,12165,1126051000
2000,중랑구,면목2동,11033,32212,16304,15908,1126052000
2000,중랑구,면목3동,7201,20595,10380,10215,1126053000
2000,중랑구,면목4동,8847,25339,12668,12671,1126054000
2000,중랑구,면목5동,5612,16832,8511,8321,1126055000
2000,중랑구,면목6동,5861,17556,8887,8669,1126056000
2000,중랑구,면목7동,9669,29031,14605,14426,1126057000
2000,중랑구,면목8동,4857,14774,7519,7255,1126057100
2000,중랑구,상봉1동,7634,23511,11728,11783,1126058000
2000,중랑구,상봉2동,6971,19054,9601,9453,1126059000
2000,중랑구,중화1동,7321,23202,11734,11468,1126060000
2000,중랑구,중화2동,8137,21983,11290,10693,1126061000
2000,중랑구,중화3동,5543,15880,8035,7845,1126061100
2000,중랑구,묵1동,10522,33306,16610,16696,1126062000
2000,중랑구,묵2동,7262,21458,10804,10654,1126063000
2000,중랑구,망우1동,8952,26437,13308,13129,1126064000
2000,중랑구,망우2동,3708,10604,5374,5230,1126065000
2000,중랑구,망우3동,7661,22914,11437,11477,1126066000
2000,중랑구,신내1동,9194,30365,15267,15098,1126068000
2000,중랑구,신내2동,8876,29670,14742,14928,1126069000
2000,성북구,계,159916,463488,233027,230461,1129000000
2000,성북구,성북1동,2696,7902,3907,3995,1129051000
2000,성북구,성북2동,3162,9349,4693,4656,1129052000
2000,성북구,동소문동,4142,12131,5919,6212,1129053000
2000,성북구,삼선1동,4774,13025,6458,6567,1129054000
2000,성북구,삼선2동,5819,16231,8077,8154,1129055000
2000,성북구,동선1동,2953,7434,3548,3886,1129056000
2000,성북구,동선2동,3020,8227,4079,4148,1129057000
2000,성북구,돈암1동,5819,17426,8688,8738,1129058000
2000,성북구,돈암2동,4130,12751,6317,6434,1129059000
2000,성북구,안암동,7393,18730,9582,9148,1129060000
2000,성북구,보문동,6672,18245,9083,9162,1129061000
2000,성북구,정릉1동,7507,23069,11336,11733,1129062000
2000,성북구,정릉2동,6436,18893,9567,9326,1129063000
2000,성북구,정릉3동,7323,21107,10580,10527,1129064000
2000,성북구,정릉4동,6973,20324,10188,10136,1129065000
2000,성북구,길음1동,3772,10375,5171,5204,1129066000
2000,성북구,길음2동,3397,10131,5199,4932,1129068500
2000,성북구,길음3동,5426,14869,7467,7402,1129068000
2000,성북구,종암1동,5997,17414,8768,8646,1129069000
2000,성북구,종암2동,7208,21073,10736,10337,1129070000
2000,성북구,월곡1동,6028,17592,8922,8670,1129071500
2000,성북구,월곡2동,3597,10420,5326,5094,1129072500
2000,성북구,월곡3동,2671,7274,3801,3473,1129073500
2000,성북구,월곡4동,430,1272,666,606,1129074500
2000,성북구,상월곡동,2472,7512,3798,3714,1129075000
2000,성북구,장위1동,9076,27996,13974,14022,1129076000
2000,성북구,장위2동,8300,25260,12775,12485,1129077000
2000,성북구,장위3동,7283,21395,11008,10387,1129078000
2000,성북구,석관1동,10436,31723,16173,15550,1129079000
2000,성북구,석관2동,5004,14338,7221,7117,1129080000
2000,강북구,계,117886,352772,176167,176605,1130500000
2000,강북구,미아1동,3616,10943,5560,5383,1130553100
2000,강북구,미아2동,6322,18486,9481,9005,1130553200
2000,강북구,미아3동,9380,27340,13709,13631,1130553300
2000,강북구,미아4동,5959,16981,8429,8552,1130554000
2000,강북구,미아5동,6848,20056,10126,9930,1130555000
2000,강북구,미아6.7동,4109,12152,6155,5997,1130556500
2000,강북구,미아8동,6253,18665,9274,9391,1130558000
2000,강북구,미아9동,6351,19883,9881,10002,1130558100
2000,강북구,번1동,8172,22468,11167,11301,1130559500
2000,강북구,번2동,7585,23869,11927,11942,1130560300
2000,강북구,번3동,7598,25594,12335,13259,1130560800
2000,강북구,수유1동,8604,25572,12889,12683,1130561500
2000,강북구,수유2동,8177,25429,12637,12792,1130562500
2000,강북구,수유3동,9341,26411,13137,13274,1130563000
2000,강북구,수유4동,7413,22267,11155,11112,1130564000
2000,강북구,수유5동,6497,19347,9691,9656,1130565000
2000,강북구,수유6동,5661,17309,8614,8695,1130565100
2000,도봉구,계,118807,371932,186372,185560,1132000000
2000,도봉구,쌍문1동,8179,25438,12800,12638,1132066000
2000,도봉구,쌍문2동,7569,23011,11512,11499,1132067000
2000,도봉구,쌍문3동,6089,18358,9122,9236,1132068000
2000,도봉구,쌍문4동,7376,24141,11906,12235,1132068100
2000,도봉구,방학1동,8676,25377,12926,12451,1132069000
2000,도봉구,방학2동,9226,28528,14392,14136,1132070000
2000,도봉구,방학3동,6430,21177,10429,10748,1132071000
2000,도봉구,방학4동,4038,14411,7248,7163,1132072000
2000,도봉구,창1동,10286,32756,16349,16407,1132051100
2000,도봉구,창2동,8591,26610,13410,13200,1132051200
2000,도봉구,창3동,6270,19349,9782,9567,1132051300
2000,도봉구,창4동,9626,30391,14979,15412,1132051400
2000,도봉구,창5동,6720,20574,10279,10295,1132051500
2000,도봉구,도봉1동,9722,29526,14972,14554,1132052100
2000,도봉구,도봉2동,10009,32285,16266,16019,1132052200
2000,노원구,계,201204,634068,314064,320004,1135000000
2000,노원구,월계1동,5434,16651,8335,8316,1135056000
2000,노원구,월계2동,10060,30210,14831,15379,1135057000
2000,노원구,월계3동,6370,20032,10034,9998,1135058000
2000,노원구,월계4동,8044,23538,11645,11893,1135058100
2000,노원구,공릉1동,6748,20064,10161,9903,1135059500
2000,노원구,공릉2동,14012,44325,22358,21967,1135060000
2000,노원구,공릉3동,5747,17432,8513,8919,1135060100
2000,노원구,하계1동,11403,34503,16571,17932,1135061100
2000,노원구,하계2동,8469,28677,14180,14497,1135061200
2000,노원구,중계본동,9307,30905,15509,15396,1135061900
2000,노원구,중계1동,9622,32982,16338,16644,1135062100
2000,노원구,중계2동,6019,19593,9581,10012,1135062200
2000,노원구,중계3동,8895,28578,13763,14815,1135062300
2000,노원구,중계4동,7738,24578,12102,12476,1135062400
2000,노원구,상계1동,12592,41304,20771,20533,1135063000
2000,노원구,상계2동,6902,21229,10622,10607,1135064000
2000,노원구,상계3동,8521,25651,12851,12800,1135065000
2000,노원구,상계4동,6169,18179,9283,8896,1135066000
2000,노원구,상계5동,9125,28300,14093,14207,1135067000
2000,노원구,상계6동,7500,23747,11641,12106,1135068000
2000,노원구,상계7동,6404,18658,8981,9677,1135069000
2000,노원구,상계8동,9423,32142,15845,16297,1135070000
2000,노원구,상계9동,8952,28833,14336,14497,1135071000
2000,노원구,상계10동,7748,23957,11720,12237,1135072000
2000,은평구,계,158856,470747,234001,236746,1138000000
2000,은평구,녹번동,12692,35770,17626,18144,1138051000
2000,은평구,불광1동,11265,32744,16240,16504,1138052000
2000,은평구,불광2동,7515,21816,10749,11067,1138053000
2000,은평구,불광3동,8318,24036,11912,12124,1138054000
2000,은평구,갈현1동,8968,27268,13556,13712,1138055100
2000,은평구,갈현2동,8117,25105,12221,12884,1138055200
2000,은평구,구산동,9184,28449,14064,14385,1138056000
2000,은평구,대조동,11107,31572,15416,16156,1138057000
2000,은평구,응암1동,10180,29985,14799,15186,1138058000
2000,은평구,응암2동,6766,19816,9927,9889,1138059000
2000,은평구,응암3동,7478,21860,11018,10842,1138060000
2000,은평구,응암4동,7157,20936,10528,10408,1138068000
2000,은평구,역촌1동,7307,21854,10684,11170,1138061000
2000,은평구,역촌2동,6407,19572,9706,9866,1138062000
2000,은평구,신사1동,7799,24461,12149,12312,1138063100
2000,은평구,신사2동,7753,24232,12352,11880,1138063200
2000,은평구,증산동,6788,21098,10686,10412,1138064000
2000,은평구,수색동,5978,17598,8898,8700,1138065000
2000,은평구,진관내동,4040,11022,5576,5446,1138066000
2000,은평구,진관외동,4037,11553,5894,5659,1138067000
2000,서대문구,계,131473,373105,185049,188056,1141000000
2000,서대문구,충정로동,3398,8849,4479,4370,1141051000
2000,서대문구,천연동,7316,19963,9880,10083,1141052000
2000,서대문구,북아현1동,4401,11442,5589,5853,1141054000
2000,서대문구,북아현2동,4575,10568,5099,5469,1141055000
2000,서대문구,북아현3동,5515,15646,7808,7838,1141056000
2000,서대문구,대신동,3662,9236,4330,4906,1141057000
2000,서대문구,창천동,5092,12332,6038,6294,1141058000
2000,서대문구,연희1동,5753,16015,7934,8081,1141059000
2000,서대문구,연희2동,4128,12389,6159,6230,1141060000
2000,서대문구,연희3동,5809,15138,7389,7749,1141061000
2000,서대문구,홍제1동,5772,16559,8084,8475,1141062000
2000,서대문구,홍제2동,4929,14131,7081,7050,1141065500
2000,서대문구,홍제3동,7752,22610,11214,11396,1141064000
2000,서대문구,홍제4동,5882,17941,8798,9143,1141065000
2000,서대문구,홍은1동,3748,11783,5882,5901,1141066000
2000,서대문구,홍은2동,7175,21413,10758,10655,1141068500
2000,서대문구,홍은3동,9891,29670,14697,14973,1141068000
2000,서대문구,남가좌1동,7179,19406,9728,9678,1141069000
2000,서대문구,남가좌2동,11553,34192,17086,17106,1141070000
2000,서대문구,북가좌1동,7002,20935,10535,10400,1141071000
2000,서대문구,북가좌2동,10941,32887,16481,16406,1141072000
2000,마포구,계,141862,390101,193446,196655,1144000000
2000,마포구,아현1동,5836,15843,8028,7815,1144051000
2000,마포구,아현2동,4203,11150,5540,5610,1144052000
2000,마포구,아현3동,3651,9678,4781,4897,1144053000
2000,마포구,공덕1동,4000,10864,5320,5544,1144054000
2000,마포구,공덕2동,4907,13168,6572,6596,1144055000
2000,마포구,신공덕동,3778,10610,5369,5241,1144056000
2000,마포구,도화1동,3699,10798,5226,5572,1144057000
2000,마포구,도화2동,4630,13106,6361,6745,1144058000
2000,마포구,용강동,3958,10828,5358,5470,1144059000
2000,마포구,대흥동,5865,16527,8278,8249,1144060000
